order_id,user_id,estimated arrival,transaction_date
e946a034-bce0-4f6e-b542-0cc5dceba771,USER61983,7days,2020-02-11
c0d1aa60-6df3-46e5-8708-bdc986301add,USER32337,4days,2020-04-25
da867019-71e4-4056-b4db-fa70fe3fa3e6,USER00829,13days,2020-02-09
35368a45-4399-41b0-b798-ab7bb7d9ae46,USER08334,3days,2020-04-05
ff68cdc9-58b7-4421-9fc3-f00bff785646,USER25259,14days,2020-05-20
f457af42-b076-48d0-bd80-53dad2361785,USER04556,13days,2020-05-12
d4e1ca34-5c57-4be8-b91f-efb09243644d,USER20221,5days,2020-02-27
6912df98-044c-4b4a-bae0-f8661114b150,USER39917,10days,2020-01-03
76f349bf-110d-4ebd-8f8c-1d7758f77131,USER18520,9days,2020-04-05
9d251caf-f7b4-4445-8d2c-d7d6a93745cf,USER06125,8days,2020-03-26
e11dd30e-be2f-4b1f-ae04-6359889c2776,USER06978,9days,2020-02-02
5750eda4-4073-49a9-8049-a3bcfd133a2b,USER25869,9days,2020-05-14
c863fc01-33f2-4e21-a946-90ec074892fd,USER63242,8days,2020-05-31
b0bad965-22ce-46d4-81f5-da2f5f34eeb8,USER49945,10days,2020-05-07
ddcd7fea-e2c6-4b7d-b8db-076168fe4f70,USER33049,14days,2020-01-25
e62af7a9-a8e7-4f56-8695-d93be94e4ead,USER40697,13days,2020-05-30
6bb25d93-ab31-4f6c-985b-3a8a0898bf57,USER09015,12days,2020-04-23
08410e3b-0ef2-468f-ba15-c3b14fd82516,USER01418,10days,2020-05-11
33f9ece6-9375-4f0a-8f61-4aca181da4a0,USER33792,5days,2020-01-02
976b0421-99ce-46f0-97a7-05a5bf2ae905,USER47682,9days,2020-02-29
5ddcce89-16fe-433e-b875-b726a6ce3382,USER54928,14days,2020-02-25
e134e0a9-9880-4ef3-bdd3-a3e10d4212ed,USER61754,5days,2020-05-09
3df23977-c313-4961-9f94-149c2f73a8fd,USER60028,12days,2020-02-14
b00237bc-46f7-4ebe-a088-223481d45904,USER11350,13days,2020-03-20
1bc53415-17c2-487b-82fb-3058b004db0c,USER00272,6days,2020-03-29
cd5cc6b0-0315-4cf0-a50d-0d6afce558b8,USER43033,14days,2020-04-30
9ed8f39e-959e-49f5-bcf8-1b6cc99fba8a,USER46066,6days,2020-05-20
c3d64de7-9751-4e09-8ec6-da54eea09e0c,USER49985,14days,2020-02-21
778b5a09-2fb4-43e7-8e2c-6780c0c5aa17,USER01179,14days,2020-03-12
e14d71c9-6b34-4aab-a743-719837da281c,USER18153,3days,2020-01-28
a4e3c902-2efc-4584-96ec-4f603f78c113,USER24439,10days,2020-06-13
429ca895-50a5-44e0-89d4-82d202208b1a,USER12415,11days,2020-04-08
1833d098-7e1d-4d87-983a-3fd14101126e,USER56450,10days,2020-05-20
cbcdc7de-8b8b-4dba-bf27-347d924c57bc,USER34805,11days,2020-05-30
92a37e8d-96bb-44f7-a1e4-2b6dac69569e,USER54191,13days,2020-06-17
7a4091f6-735a-483e-9375-a6654b7fd5d4,USER24987,4days,2020-02-14
b4a958de-24f6-443d-89c7-10a5f1d3b1b3,USER61761,12days,2020-02-20
0158ae8c-c86f-4839-ac4b-0c78107c21d7,USER26158,6days,2020-05-19
df38da55-c7e5-4e90-a4e6-a6c3667a88d7,USER59160,6days,2020-03-01
e98e58d6-65f2-449c-ad74-13a309033f2b,USER45315,4days,2020-02-20
03836c9e-5f87-4f22-a8f7-7a5dd79d7e5f,USER21852,14days,2020-01-26
60b24269-3af5-403c-83e1-6121b7febd3b,USER36211,9days,2020-05-28
2eaa3cbe-4461-4997-837e-d4128fc0944c,USER11550,15days,2020-02-20
2a333970-567a-4f15-844c-60fab30f0bca,USER11101,11days,2020-05-15
db96b19d-bf3b-46e3-b9b6-fed8581ce17a,USER11444,15days,2020-02-09
1712cace-85a3-479d-884a-5312bd2bb0c3,USER30709,3days,2020-04-04
db6579c4-9cf7-4182-9939-1ee7c8a4114b,USER58227,7days,2020-03-16
f7c23e8f-ae70-46d2-b96a-9aff2a6de2f1,USER37297,6days,2020-01-24
64dd7ea4-6dd7-44d2-b2f6-96af6447ea43,USER21917,12days,2020-06-30
4854ac0e-460e-4686-b7c2-9a2f551f790f,USER38791,14days,2020-03-24
169c5e2f-93ba-404c-81f1-7cbdb8b8f326,USER11532,11days,2020-02-18
fbf95c83-da57-4cc2-8b81-fcb2a1b32f62,USER47143,5days,2020-03-30
06a531fc-a009-4b26-ae45-9319065cc97f,USER20420,7days,2020-03-02
46ce0e21-6c2e-40d2-a58b-c28144bcfd66,USER15501,7days,2020-01-07
2e3c1d86-2553-4165-8382-73565528e19d,USER17340,13days,2020-03-05
ab94d114-383e-4a1a-97d3-e6397b01dd03,USER01928,4days,2020-05-15
44eb9f97-9856-43c6-a48d-f2b0fd5e4e44,USER52731,11days,2020-04-24
08894efd-2db4-40aa-a4e2-c26295eee830,USER14397,10days,2020-06-07
433be240-e2fc-4b45-9774-8a32bf2e2668,USER49425,14days,2020-05-23
2ffcf1c3-a300-4011-951e-0bea8215cb1e,USER63768,8days,2020-06-20
89b0d28b-1010-4dcf-a776-345b2a6587ce,USER49510,4days,2020-06-21
02a2cd10-2418-4da5-b4b5-2edb828296b9,USER61565,12days,2020-05-16
d3284c44-68d8-433d-b499-df3e1fe693ca,USER49118,5days,2020-06-24
ee1f01be-04f4-48e6-9cca-416b0f2aed81,USER17340,13days,2020-03-13
ea7c662f-d854-4a2d-9399-27ae2c3123cd,USER55862,5days,2020-04-21
96ce0fc8-edf4-452e-9d7a-e3c9e738b89b,USER34127,8days,2020-02-11
ff99e7e3-633b-4a28-a32e-c9009831f96f,USER36917,14days,2020-05-12
a212d637-3206-4988-8121-4383d96c64ae,USER19222,5days,2020-04-30
0e79a3e5-e990-4700-84c2-c52d2b1cb7a7,USER09857,10days,2020-02-19
240c9d86-73c3-4c31-8849-0fc5d0e9ae9a,USER28343,5days,2020-05-02
5bcda047-bbe7-431e-b0f8-2c2a20c054a0,USER21354,9days,2020-03-24
fd1a6cb3-9377-4f6f-92f7-6aeef7d72faa,USER36947,7days,2020-02-17
27c3f085-6f3d-482b-ab4c-0c367b12d733,USER09298,9days,2020-02-06
4d3d6f36-4cbb-412b-9dec-ab89ec7f9b2a,USER20521,13days,2020-01-14
5225893c-9490-40cb-ae77-0e3faff20e05,USER22063,4days,2020-01-17
dd417a2e-c3f0-458e-a04b-df4c64e34832,USER15981,5days,2020-04-23
c7cbf665-4f89-4799-bddb-1d93fa5223d0,USER23444,6days,2020-05-15
86505688-741f-47e9-97c4-c31c2bd96d6d,USER54087,12days,2020-05-23
b25ab340-706c-4536-94a5-9f462f037dc8,USER52635,15days,2020-06-05
2447e3c3-c890-418b-8b00-48c3fe4e3a0a,USER42863,10days,2020-03-04
a422b93f-82ed-49ed-8b76-7292a3254c1c,USER63584,10days,2020-02-09
a4bbeceb-37dc-48a3-89d3-aa1035376e5b,USER37038,8days,2020-03-19
1c8923d1-f0df-4460-8dd8-5a233acdec42,USER41161,9days,2020-05-18
164bc626-b7ff-4e17-bd9b-76816aec57f2,USER05661,12days,2020-01-25
04806cb2-bcde-4142-906f-ab3392754912,USER24596,5days,2020-06-19
8c958a5c-5baf-4695-b5a0-701006420e41,USER46642,9days,2020-06-02
b41678e0-954c-412e-b5e9-89eb0fbd54cd,USER54730,13days,2020-01-07
dec5271d-23e8-4a4c-ad51-9f81b0ee1ac8,USER60880,10days,2020-01-22
e9f37aa1-d09f-4f67-b001-e6597541b798,USER41784,4days,2020-06-29
ada9c2dc-62ef-4ac0-be26-90074b497260,USER21565,12days,2020-01-21
c396840f-4810-4b3a-92e4-1447d14f81b5,USER59505,11days,2020-06-26
2b1a16e4-3182-45fb-930a-ce12ce98f2d8,USER39214,4days,2020-04-18
8c8745ea-7a69-4350-a3c5-8e1131849d76,USER57211,4days,2020-06-09
3f8cd8ad-3ef4-43f5-8f1b-a66f0c551782,USER62662,8days,2020-06-30
352936da-3a76-4c28-8ed6-7882c0b50ad7,USER11542,11days,2020-04-24
6ec1636c-b6fd-465f-9cf9-262f5b62f6f0,USER04598,14days,2020-05-24
76d6cfac-d65f-4a86-8d43-0aeb5031f879,USER26869,6days,2020-03-28
357e36c9-ab55-4875-8439-f73c3d008d21,USER19746,12days,2020-04-13
f6315d39-7e79-4601-b1d7-64e946bdc39e,USER29965,3days,2020-01-22
e80548c8-20fb-4081-9aa9-0deb00b1a56c,USER60686,13days,2020-03-24
b5612c63-5992-400b-9c75-cd9de1857c90,USER55633,9days,2020-04-30
2958da67-e745-4731-9c86-349e34edea6b,USER65500,12days,2020-06-23
8aa77bb8-c490-4594-86f5-590d749a33f7,USER42149,3days,2020-02-05
82e8e70e-93de-471f-8d55-9bac40692f0f,USER52893,3days,2020-02-19
7f83f6bc-f638-4e56-8db1-2a68b5b7e796,USER04948,13days,2020-06-21
ca3562d1-3ebd-4ff0-9db1-e53f8e41ebec,USER52223,13days,2020-01-23
e4e8008d-a7d7-457d-86a0-b70a87b21ad6,USER40849,9days,2020-02-02
efad4a02-21a2-43e5-b7ad-c7cd7e476f57,USER06029,4days,2020-04-23
9d06eb68-7a01-4652-a78a-fd1b7d34dc81,USER07768,13days,2020-05-28
32a04177-29f4-46a5-a9fe-50065a12a670,USER60028,14days,2020-02-14
6aa6e2d1-6025-4e79-b329-3f22c416b339,USER27241,9days,2020-04-12
10a9a3bc-7e99-4a30-b317-0ccde755c0cc,USER04485,4days,2020-02-04
6cef0af8-db2e-4c27-bafe-6d0a496df197,USER39111,3days,2020-05-10
5cc25307-b576-494c-aff2-0b2dd003bf9e,USER48270,12days,2020-01-28
5246ffb2-19d8-4c98-9194-ee3c6ea67136,USER49269,7days,2020-01-26
01961df3-4182-4352-9f55-3e0f97b6143c,USER23315,13days,2020-01-24
15207344-9e2c-453c-9301-e7db709ee30c,USER42530,9days,2020-04-16
7831b869-69c3-4c81-8020-5f8c4e32e130,USER11503,11days,2020-02-01
0c339168-39fb-479d-8d9f-590d1027676f,USER64085,7days,2020-03-04
afc152ed-09dd-4556-bf63-13301b896c05,USER64913,5days,2020-01-31
9069eae6-8b8a-45b2-8419-6bfc10944382,USER31140,7days,2020-05-11
76a161d5-90be-45a9-829d-a343960c0e80,USER60028,15days,2020-01-30
e86a05c8-c589-4c5f-bc21-eaf8c837251f,USER64653,9days,2020-02-01
effc1e71-4e77-4aae-a5e1-8f43795bb8c5,USER44123,7days,2020-06-15
253bcf23-281f-4e0d-9c75-c913e03fba23,USER40560,7days,2020-05-16
544777a9-62aa-44c7-9611-305270872953,USER03867,4days,2020-06-26
6a677f1a-2557-4cb3-aa3c-27b880157ab5,USER35888,10days,2020-03-17
d0c4ee6c-5b9a-48e1-97ca-3fba65615720,USER12354,10days,2020-02-24
3be80c30-1176-4d70-8323-43808ed7d0de,USER26954,12days,2020-05-08
ad5a3bec-9292-4b96-b09e-7eb89f6e84ba,USER01839,14days,2020-02-11
c97ba2de-bf5e-41aa-8245-f1c907541af5,USER24410,10days,2020-04-28
b217ce06-f6e5-4e76-b1a9-2151ab4f1778,USER37347,4days,2020-06-22
f02df3a7-64c9-4950-af4b-b5916e5da014,USER42770,11days,2020-06-27
cdf785a4-631a-44f2-ae05-823252753204,USER25678,11days,2020-03-12
1c8fa26f-72f6-4d3b-a049-1dbf0f92a1ed,USER54746,15days,2020-01-26
44d77bf2-e4a8-49c2-98e0-6e41c020fe8c,USER28659,15days,2020-05-15
0e489bf2-e1b9-4d74-adf3-6b98bce0d012,USER12042,14days,2020-06-28
37dcad4c-bde8-4828-976b-8d5fcc502bbf,USER20806,9days,2020-05-25
53b7181a-4da8-4b19-9fad-60027483a265,USER08064,8days,2020-04-28
696ba777-3e64-4819-9da8-df1ced918b7f,USER29575,9days,2020-04-13
ffc37fc1-ec28-4d28-9ccf-0fcbc8b5c1af,USER08067,3days,2020-06-12
bb8c48ed-4bde-4f5c-9964-65724ff33850,USER10680,4days,2020-03-31
0e9af41a-213d-4a03-8ef7-e14e76941e8e,USER11745,6days,2020-05-19
843bfada-ba3d-41b5-818d-19e7c0c4b3e5,USER35167,12days,2020-02-28
fec1c409-e56e-47d0-a932-dfabec50bbd9,USER14224,8days,2020-02-19
74db73cf-a996-4859-b629-6666367c781d,USER55532,10days,2020-02-04
8c18b564-a01e-48ac-b911-c028e877b613,USER26949,14days,2020-04-25
b00baf63-8945-4e36-b213-a299fd3d0927,USER50398,15days,2020-01-25
5881d49f-7df6-4cbd-8614-902a973acbd9,USER37638,9days,2020-01-25
d0227a26-af24-4f3d-8d5e-76a0ee4a7530,USER55532,3days,2020-06-25
d2295fac-6324-4e4b-b5ba-57a80dabb67f,USER41674,13days,2020-05-06
3a8d557e-91c7-401d-9b11-6ffa61013490,USER58907,12days,2020-05-20
ce32f298-1943-4976-b74a-4ca7c7986a9a,USER08187,12days,2020-06-12
48d6247a-24ca-4928-a2e0-a17b24fc4545,USER57234,12days,2020-04-24
58457b5b-9f68-4581-beb1-85ad65d9baad,USER08951,10days,2020-05-16
9482118a-92a6-41f6-a7ba-729d96226650,USER62139,11days,2020-04-21
9bb2bcd1-adf8-44b8-85c8-8d98443bafe4,USER08181,10days,2020-04-07
19666bc3-3e8c-40fe-8193-d2327ed661ac,USER42515,9days,2020-06-13
6ec3f1cd-76f3-4ab7-8093-590c0dfc721e,USER62832,5days,2020-02-21
337be04f-aeee-4f60-b551-303d365b3d5b,USER03685,9days,2020-03-20
c87909c9-b941-4073-887f-bd87801d5097,USER23342,15days,2020-05-05
a6fa97bf-c692-4a5f-b68c-ae3ef82f6eb6,USER34917,3days,2020-05-12
06eea44c-c267-4cdf-bba3-84ba245ddc7e,USER50147,14days,2020-03-22
c7af2cd4-40ef-445b-90d3-2aae0713c280,USER51412,6days,2020-02-23
632950a7-b557-4cf9-9093-0a4e2cff58dd,USER35101,7days,2020-03-06
24fc0759-f964-4f6a-ae0c-b8059ba9e0e1,USER11169,7days,2020-03-06
22dd727c-58ee-43f8-a764-e9e89fa28c8a,USER58337,13days,2020-05-16
a322b423-e4f7-4093-bb81-781a2024a083,USER50772,4days,2020-04-23
5ec1dfcd-a1a2-4a28-beac-1a9d3c143485,USER51833,13days,2020-06-29
fde8b2de-9149-4003-9a3c-2a9fc5efb898,USER38701,13days,2020-04-26
3440c17b-cde6-4520-b73d-cb4e2a7062ff,USER21803,8days,2020-03-26
dd4219c8-0dcb-4e22-b834-ee2828d81315,USER58252,7days,2020-03-13
b34fe741-4a3a-48f7-8407-6c9acc752d49,USER12060,12days,2020-01-14
6a081289-57f4-42d7-804e-0e9209fd413f,USER30229,10days,2020-04-04
8ecfd035-7e5b-4997-ad36-c76e912ac412,USER01310,14days,2020-06-25
f56407b4-3565-4c7e-a29e-763280bafc2b,USER03050,11days,2020-06-27
a20a1d01-ae90-4154-895c-d4ea2369468f,USER43120,15days,2020-06-26
f72d4f8e-7f68-4afe-9b2d-66ea2092762d,USER46527,6days,2020-04-06
23bc7141-5ca3-43e3-9176-90147ce5c118,USER58726,11days,2020-04-21
511162bc-29ef-4797-a9ad-ad477592b10d,USER25840,3days,2020-01-12
cc4c57d3-0404-40da-8c30-8aa494241aff,USER31593,11days,2020-02-05
972f82ce-d320-435e-9145-5e740f219b22,USER52547,15days,2020-04-08
b261e911-9780-4150-88b3-8ced490be0da,USER43725,10days,2020-02-08
e2cf4aac-8536-4ee1-baa0-cf299139cc4e,USER33160,8days,2020-06-05
1fa987a0-2b0e-451f-8c8f-f9bf3f1af134,USER15280,12days,2020-01-02
a324d4cd-21fc-4ca5-9f7a-796ce6e66867,USER50484,8days,2020-01-27
4b922d2e-c361-4480-9cab-0e56b3e8d419,USER12486,4days,2020-01-23
08489d66-ce04-4b1f-8d43-165545b44ab1,USER15281,10days,2020-06-20
8cf26aaf-666a-4d86-aa55-c45f19576a3f,USER24281,6days,2020-01-17
6319b8f2-6a69-4b96-93fa-a42f39e817a2,USER05144,3days,2020-02-19
efbbe963-ed5c-4d64-b454-7eae8659f357,USER44714,6days,2020-01-11
017cda37-6275-4f3a-a8e6-5dcf8252be93,USER36072,4days,2020-06-28
755eb6c0-efe1-4ecb-a7a8-ddc7ddeccd0d,USER46821,8days,2020-05-06
8949d8f3-e74f-4f71-ae2d-c41b08945f64,USER29764,4days,2020-01-24
b2d2697b-6ce5-47e0-b6ba-6cb0b8f397d4,USER31498,9days,2020-05-10
e4560f80-7a0e-40e5-85be-016588bd36e5,USER12440,8days,2020-05-06
5f97432b-6fc9-4cd3-a87e-9d428712d435,USER23535,13days,2020-01-12
8f547979-09d3-4207-8b45-8ae0ed06f8a7,USER39163,11days,2020-03-13
cc2b7e58-1634-4a88-a22e-810e099bbff4,USER38366,10days,2020-06-19
0f2472a7-a7f3-4476-96e7-8c621d0faa10,USER11534,13days,2020-05-20
54d4c1dc-aad0-4299-a46f-08573a5e8228,USER32702,5days,2020-02-24
dd1ecff3-eb04-4941-bf78-f740767fb83b,USER03541,6days,2020-01-18
f1d788ba-1df7-4add-9248-4fec593b32d4,USER20370,8days,2020-01-16
9a59a61e-3fc0-4124-890d-b7889bd50f35,USER29028,15days,2020-03-13
3faea52d-7be2-4275-bb53-a8066c96d842,USER44192,9days,2020-01-10
cff6b3f9-c737-4613-842e-e832e18d6a50,USER58907,5days,2020-01-09
7b9eb63a-a21a-4081-a609-845504cd7a3d,USER09096,11days,2020-03-09
6f2c858a-25d4-44f5-91ac-7efd5c48b1d5,USER08090,13days,2020-05-31
48d01547-b4ed-48d1-9642-41678c439908,USER36761,13days,2020-04-14
5cc0b7af-bf45-4775-8b13-bd9837dd1628,USER54444,13days,2020-02-29
8d3bcce4-2da6-44d0-a95d-b4ebef649ebd,USER51297,7days,2020-06-28
20754257-1b27-4c11-948e-f74db1935313,USER10028,8days,2020-05-07
bfd5a605-bee4-475e-b8e6-8e672820b8e5,USER18736,14days,2020-05-26
ebc17bec-b3b6-4f02-bb7d-e244f0ff92ac,USER59495,11days,2020-03-24
eee34ebb-4e4d-4ad7-aa40-cd9121cdd253,USER61876,12days,2020-04-25
fd059209-26fb-41ac-847c-20fc48882db3,USER15480,6days,2020-04-29
b6bed424-7529-4d59-9b09-6b89c78548b1,USER51419,13days,2020-05-16
bb998f8d-6c1c-483b-8d88-501b092398c8,USER19733,14days,2020-04-14
774a0f0d-1b49-4b27-a352-e15faeae6fba,USER16684,11days,2020-03-08
8eccd085-5472-4de7-96ab-95ffae262a03,USER00851,13days,2020-02-27
bb80ab47-a81c-463c-a089-948e0960085d,USER09015,14days,2020-04-14
cf81fc31-a157-46c8-b9cb-3a9f08703f3f,USER06665,8days,2020-02-02
9423ad70-a0cf-4366-a2a1-5ef459974bd7,USER42948,7days,2020-03-05
eaaca78a-ce2c-4165-89ed-cc0f48f31d69,USER59205,10days,2020-01-15
87e5b366-1ea8-4ba6-bcf1-8624a7f906c2,USER11005,12days,2020-03-28
de0ec300-fdd0-47a8-99c1-fe58d277ead8,USER20248,4days,2020-06-10
2be89030-37b8-44f4-b607-ca458bf89385,USER14490,4days,2020-01-11
07015e2e-2a28-4053-b631-616d568cb314,USER57770,8days,2020-01-14
eb6de96a-89f9-401a-aaa3-dd64bcea4717,USER36544,8days,2020-04-08
236c2867-329d-4e04-b5c3-af27f0aa115d,USER60963,14days,2020-04-26
7a7ea2da-6b43-4b81-bf86-6583a4fc7028,USER54903,11days,2020-05-12
e0f6c9f2-21b6-4d04-b127-cb8ab319d321,USER49006,11days,2020-01-21
f8c59af7-21b8-4c24-865f-9e0d01094a65,USER05379,12days,2020-02-21
0d0c2a83-dd57-430e-a600-2472be6855f0,USER51055,6days,2020-02-21
4fb5588e-ba28-4dcc-b0df-03cf42835f09,USER25771,6days,2020-05-28
9c3a03fd-17b8-44d6-bab4-e0feee5a3020,USER40652,3days,2020-02-14
c5ee68d8-5cc7-4a41-a329-4908327769eb,USER24058,4days,2020-06-14
6526ba6c-0107-4606-9865-c7ad72bff76b,USER50566,11days,2020-02-27
08d1451a-21c0-48e9-9650-74c124e5af0b,USER44257,5days,2020-04-04
9c9c62c9-0aa3-407a-be1e-4c4a4192613a,USER53289,14days,2020-04-10
7bfd1947-7476-4cb9-982f-0c6631a6a7ec,USER46581,11days,2020-05-30
5ebd9f59-3903-4bb4-bf3b-c9fcece10fe5,USER52979,4days,2020-02-19
72855aa4-241c-4070-9c41-5ff7b2c0b946,USER21425,6days,2020-06-08
46ded47e-075c-4eb2-9316-e66952f8d30b,USER64871,5days,2020-01-20
d81f7865-bc01-49a0-8778-a9b546829e65,USER22712,14days,2020-01-17
cf98a979-137b-4f6e-a12c-0e467868a275,USER55826,9days,2020-02-17
02944ea4-e517-4aab-bfa5-bf611b843e8f,USER41198,4days,2020-01-28
a1f90694-032b-4d03-bd85-e811ee1af17b,USER52369,13days,2020-06-14
be664daf-5be2-44db-8a2d-34cc7b315fd7,USER59757,15days,2020-03-10
a5057362-3204-4124-a3ce-4fd4dea0f0ad,USER61758,8days,2020-03-05
0b99102c-1773-4f0f-9615-82a1dc6dbe9c,USER63983,4days,2020-02-01
f45e2d76-28d8-4439-8bf7-f2c50c081c47,USER50967,6days,2020-02-17
fb1fe2a0-72de-4808-8930-73e7ad1a239c,USER29899,3days,2020-06-22
066d669e-4048-4c23-a161-7fa254088d30,USER01195,8days,2020-01-09
2d161883-4802-4a74-831b-f738e46112b8,USER65145,9days,2020-01-17
b2254722-7ea8-439b-9734-d9059e1403d7,USER01887,15days,2020-03-28
ed4702bf-43cb-4996-85b8-03ec99abf04e,USER13462,9days,2020-06-12
9af9bf35-bf63-4bd1-9571-39ddb920b234,USER58543,6days,2020-04-13
a3bff3b1-6b6e-4bfd-abdb-e874121776f9,USER46069,9days,2020-06-26
0d633756-962e-46e0-9054-dc0f71fd946e,USER16172,5days,2020-02-20
40c4be41-a6c4-4e71-8351-6edd700613c2,USER38326,3days,2020-02-17
5d93c248-5250-463a-89ce-6137568f0bda,USER64691,8days,2020-04-30
85c368d4-0a35-4be3-be39-b6c9e692466e,USER39111,3days,2020-03-04
f2624e23-b8ff-4b7e-803e-35572fcfc1fa,USER30673,4days,2020-02-17
1571e040-524e-4e56-a91c-d0f61b1fb195,USER21864,12days,2020-02-13
32240014-c245-4026-8612-d79f16754de0,USER07377,5days,2020-02-22
04030ad6-c55b-4025-9bef-aa1e43f31368,USER37795,12days,2020-01-03
dc22819b-6320-4e69-917e-efcb083241eb,USER10247,10days,2020-01-26
09461747-88ca-4356-9855-24daafe6e9b9,USER39693,7days,2020-05-19
79528f6e-7148-4a71-892c-e7af01402eca,USER18091,7days,2020-02-07
fcf77fc7-4d30-43d3-8988-d4d12c09d6bf,USER15007,6days,2020-06-23
2d88124c-01ac-4dc3-98f4-39951f73f031,USER49288,13days,2020-03-09
c194f131-77f9-4cfc-a725-39aaadccb1ed,USER36264,4days,2020-04-30
e278b353-06e7-4f20-aa81-f409184ae316,USER24955,7days,2020-04-09
bad1c331-3b6e-445a-ae5d-39275b70c6c2,USER14949,8days,2020-04-29
11f297b5-ebdd-47bf-a51f-9d73709e6b3d,USER36911,8days,2020-01-16
5eb4fabb-5b12-4406-87dd-743e5aeafb14,USER63584,8days,2020-02-19
c8829a8e-d277-434e-9b23-a5837ae3a4ce,USER05439,6days,2020-01-14
4132dc17-e1af-459a-8baf-7f258cda8429,USER14061,3days,2020-02-16
d189fb2a-1f85-402b-a096-fd37fe0e91e5,USER32337,9days,2020-05-13
fb896208-3e30-4cf2-ac2b-11521b7465af,USER10022,14days,2020-06-17
c5790a16-7fed-42ba-9a8c-01f0b996d64a,USER22032,3days,2020-01-27
aec84a71-2efb-4f94-a8b1-c08ded97bdca,USER60720,9days,2020-06-01
bafdfb9b-1b9a-4e4c-a021-3d2f9e407c63,USER36947,11days,2020-02-08
e7beffc7-8e72-4b95-8182-1bb894489462,USER27519,9days,2020-01-01
2fe32e73-6959-44e6-88e6-90f46aaeec72,USER48360,8days,2020-06-13
e6de2be1-2be4-451b-8917-14a60c0f90fd,USER27491,15days,2020-03-12
b083018c-c3ef-4b2e-b72b-473b2e8281bc,USER34589,11days,2020-06-17
06f5a411-7f3b-44f9-9540-853a89523430,USER17152,15days,2020-06-12
c9349003-ed1a-46f7-9f44-2c51c17138cc,USER61932,8days,2020-03-18
95d5492f-2f71-444f-9eb8-cf310f473210,USER36917,5days,2020-03-28
2f558e90-8025-4474-b0a4-c885820eebac,USER39239,4days,2020-06-13
90a7a20c-672f-40a8-b2ce-671dbc9cd2ca,USER56421,11days,2020-01-09
4e1af11a-69bd-4282-b301-12c7086de821,USER35459,15days,2020-03-20
52df50e5-989d-4d6b-8b8b-fa5e9b9afda0,USER07553,15days,2020-02-11
0f3a0a87-3915-4059-9b58-55ba295ba726,USER17290,4days,2020-04-10
82f1a903-4bf0-4a2b-b34b-087c4d8511c1,USER48661,5days,2020-05-22
898c251e-30e0-447d-a979-ebbaa78e40d7,USER52965,7days,2020-06-14
f0c9f949-de3b-44d0-bc1e-7765584edd81,USER47249,11days,2020-05-15
2c4c6c0c-72a1-4008-b360-3df59023625e,USER25020,8days,2020-05-10
cb5bc987-e33e-4b0b-accc-f3eab7a6c06f,USER07927,13days,2020-02-20
b0358f3f-e91a-4856-98a9-148911fa54d6,USER48890,12days,2020-06-04
a99e8ed5-5958-489a-8a58-fca2dc4f37c6,USER41125,12days,2020-02-19
22f0a6cc-0170-4b9f-88ab-50fef5ea0073,USER12126,7days,2020-02-17
04478d39-d398-489d-81ba-dc258eb3c852,USER43542,3days,2020-05-16
67d33e1b-c52b-41a8-9dd4-24ea65b54313,USER47922,5days,2020-06-13
350d7d5f-5476-43ed-933e-ebb04aadf4c1,USER27040,7days,2020-04-03
69a3bcf4-4d18-4cca-a1d9-2b39fd8fe791,USER24702,4days,2020-04-27
b0aaa32f-3073-45cd-9740-02456e3c8ba9,USER48069,5days,2020-02-22
30c6b3a9-6c9f-4ebe-8e9f-03e7f61dd915,USER46650,3days,2020-01-23
e84d132c-2e57-4982-ab1e-a41a2b9ccb06,USER52583,10days,2020-05-24
9c04cee3-3c7a-4009-8ab1-0497e4af3f6e,USER60428,10days,2020-06-16
9149e548-04e4-4940-98c9-a88ce6e6d251,USER49188,14days,2020-01-25
8a47b44d-ce4f-4c09-8df1-55e1655e8109,USER28613,11days,2020-04-04
22e0b7bc-17eb-4fce-9a82-4004792a469f,USER20505,13days,2020-02-04
0864077f-fb28-4f8a-952f-d0d355b83144,USER15290,13days,2020-04-24
05d66583-9c26-4c20-9fcd-482016a7954b,USER57560,6days,2020-05-05
d4cf9684-5051-41f2-b9ee-4690205a8ac3,USER33766,9days,2020-05-20
6077507f-8464-48cf-97de-b1b816194d77,USER09862,3days,2020-03-27
5cdc72af-c2e6-4988-bb01-93a81258b910,USER39868,14days,2020-06-18
273c4151-88fc-429a-806c-042dca8c4afa,USER26487,12days,2020-03-11
70bef8f1-a6fb-41a0-9705-545fd4c4e1e2,USER57617,14days,2020-02-09
2c01d850-c7b7-4020-9dd5-d0503b2c1248,USER64871,13days,2020-04-12
15b080b2-49ce-476e-9b44-1091b1959496,USER55532,10days,2020-06-09
9d13473d-5252-4ff0-a1d4-0f73853ebc61,USER36309,5days,2020-03-05
e29669b2-4584-44a4-9390-ad0b2ce24d00,USER54934,14days,2020-02-28
7832bc7a-27d5-4d94-93a3-bc3009eb963d,USER04221,5days,2020-01-25
6e6e4bb2-5cf9-48a6-b8ce-c0b556bd1116,USER51757,10days,2020-01-23
eb22574d-ce17-4ec6-8c07-5c5cbb78f0d2,USER48348,4days,2020-05-17
a9f346ab-d2c2-4437-a9de-2034a67e58dc,USER50219,12days,2020-06-25
2dcb619c-de75-4fbb-a334-9acba62938a6,USER57486,7days,2020-05-08
