order_id,user_id,estimated_arrival_in_days,transaction_date
46a43892-cb0a-4a00-9db5-a7f28a9761f0,USER52268,14,2023-05-18
045cc74b-5d34-44bc-bcc5-5afb2d28950a,USER41594,8,2023-05-12
f550fe07-eaa6-4aab-9969-32eb15a5eb73,USER62850,6,2023-01-21
6cbce282-e5eb-4e8f-8eda-7ae64024179b,USER41122,5,2023-03-10
937c714c-97b9-4208-b4b6-898182b5d12b,USER62116,13,2022-12-19
6f04afea-d64d-4e2c-8a95-b36d2af6dd20,USER47372,14,2023-01-11
21dad2d0-8f74-4e55-91e7-0dbdb9ee0045,USER38981,3,2023-04-05
46ddb513-ae19-4c2d-af80-11527ae6b37c,USER53107,8,2023-01-15
d8808e0b-7237-4314-8474-1ec60e1242d2,USER38778,10,2023-04-04
c718db52-7559-4875-bccf-c8984c3fc885,USER12821,12,2022-12-06
de100c85-e0de-40d2-8754-25057bc16374,USER50212,8,2023-02-06
e0f5337b-dcd8-4fec-b11f-60cb7214eb0c,USER58408,13,2023-04-09
895b33f3-5084-4a92-8601-d56beacd2a1e,USER21864,3,2023-03-18
b74ef900-923a-44f2-83e8-e4150b45bef5,USER49746,12,2023-02-05
4150c351-3e0d-4a69-9727-88975b902e5e,USER10219,5,2023-03-05
6eb27cce-803b-4d9e-9214-c2c830fa1002,USER53071,10,2023-02-08
143e9b3c-40eb-404c-a015-09adbc6a36e6,USER29918,13,2023-02-18
874cf936-49ea-453a-926d-18b73204d335,USER12104,3,2023-01-14
4d612e45-d53b-4061-97a7-36628614910f,USER26518,11,2023-01-16
32735c65-0dad-4984-bee1-c2a754038565,USER01986,15,2023-04-22
c73a2691-f12e-4c87-855f-14168b5d1062,USER22643,14,2023-05-13
cfd98fc4-fc34-4901-981f-bf9268e03dc8,USER58236,4,2023-04-02
10cf8600-754b-4945-8f7e-1f0fbb96d39a,USER05144,13,2023-05-11
e2734b0f-7d71-45a1-a19c-853f53903659,USER34859,10,2023-01-29
f96aa648-3ad7-44c9-8355-ea8832317607,USER42074,7,2023-05-27
a63c2cc6-64c9-43a5-bd49-46f0d80ca691,USER24410,4,2023-02-06
7190765a-fbd7-40a1-9121-d248e8fa2148,USER04246,7,2023-01-08
f715c794-9985-4344-8f80-1f61ecf03825,USER04585,5,2023-04-22
47c0eb14-fb2a-4e4f-9eb9-842fa5ac6439,USER60136,11,2022-12-10
f8f92fc7-be36-4de1-b008-c5e9e1618698,USER48957,13,2023-01-02
a26ef238-0433-4f70-9b89-dfd21a8cb4f2,USER64560,9,2023-05-25
70f25c12-8879-4bbc-b645-13fb9f4ea57f,USER17676,12,2023-04-15
d49ffce2-7112-476c-ba22-ccfee7d5b913,USER48859,14,2023-01-08
55983d84-a42f-4055-b050-fd7ef5aab97a,USER28561,4,2023-02-08
95b6d87d-b5a6-4886-a1dc-d7148ea6df27,USER33443,6,2023-03-12
4668fa0c-5c60-41bd-8ca0-1c0698f838ee,USER39724,12,2023-04-04
3a3b0457-daa1-4a13-86d9-8588c53d6cbc,USER33960,14,2023-04-23
c6531271-1ba1-4b50-9bd3-dea32c19ab04,USER33431,6,2023-01-10
b5b44d0d-1057-4805-a0f4-9040b28d38f1,USER36675,3,2023-04-23
82f0c4ef-1c27-42bc-a946-bd70fbc98560,USER47143,9,2023-04-13
ae55140f-2c2c-4f05-90c0-720e460f4e7d,USER39917,12,2023-03-19
fb62cdfd-ced5-4436-8d64-936966138f9f,USER50466,12,2023-03-05
88ed2240-a8ac-4863-a2ab-68c001732c12,USER31379,14,2023-03-03
b10292fb-47bc-47cc-b328-5b3f7eead6bd,USER37339,14,2023-02-23
64907f9a-0132-4591-83a7-dc73deaaa3d6,USER20555,12,2023-02-11
7cfd2f41-bbbb-4be7-aebc-55a17ad5f69f,USER15110,13,2023-05-09
46ffaaa1-1d89-4329-b276-32c9731e53f7,USER60420,8,2023-05-03
d3046717-8a04-44ba-96f4-87a9e8472fa9,USER45171,7,2023-04-23
5ba550dc-e987-40b8-a8e3-e874b3b1d82c,USER35475,6,2023-04-27
d5af8f62-144d-41ef-a368-06f1b2e98210,USER33642,6,2023-04-25
e812c561-a72a-4a40-ba82-873e65e9e253,USER34921,15,2023-04-23
00989f3a-af9c-4716-9d73-19f671ad0843,USER16444,6,2022-12-28
c3056ee5-bdd4-4316-8d8f-64c3ffa78ec6,USER44906,11,2023-05-26
52710ad0-1c31-4f47-a91b-be0843849699,USER47826,6,2023-01-01
0ce4c43f-12b2-4252-a300-15d810e8e1de,USER62248,6,2023-03-17
cf18fcb4-4d77-4be3-b4a3-9b4d5052600f,USER62269,3,2023-04-03
58a3d138-0835-4802-b2b7-2343fcdbb888,USER49383,7,2023-02-03
bc76dc84-7a5a-42c5-8e94-296202527bc4,USER30178,14,2023-01-10
d65e4be2-f29f-451a-a4d1-45ace1332a9d,USER39876,3,2023-03-21
f5b049b9-4982-45a3-8b7f-8132bd973a30,USER03673,12,2023-03-22
b18bfdc5-182e-4a7c-b525-7aeea8065135,USER06988,11,2023-02-20
57332d4f-70e3-4905-9a62-d88b42b82781,USER48794,11,2023-02-22
7acabc13-83e9-49ac-9a58-6b2f17ee0f82,USER12639,7,2023-04-08
4901260f-1231-4782-b2cb-2af0e6871ef0,USER17582,11,2023-03-23
9b66efe9-a895-48d5-ae33-54286bf1eb2c,USER29227,15,2023-03-15
34048fcf-1f65-426d-8f38-f785bcd84f38,USER00662,10,2023-03-02
ef931964-5498-4cb9-ae22-0aca0b5b6d85,USER11448,14,2023-05-15
29cc32c5-a780-44fa-9e06-aea7c5041e85,USER35418,6,2023-02-19
9988ff33-0193-4d26-92c0-2d5cd51204a0,USER40443,6,2023-05-17
57f9f0f0-f7c4-4148-8424-373c0b0c82da,USER42453,7,2023-02-06
ed582b24-ab42-4fc6-9493-85988fddeb6f,USER08503,7,2023-02-22
9bc70392-739c-40a2-9823-b8a302227362,USER56429,15,2023-05-16
7a026a83-6f15-48be-b6e5-63a23ff83568,USER61346,11,2023-02-07
e6b6eb6f-c33a-4b0b-a937-2c5cb0f9801f,USER43033,9,2023-04-26
111ca19e-3a5b-4b58-a172-1d81810203f7,USER05552,13,2023-01-03
d4cde3d7-a605-44a6-8c9e-8bebbc3cb6b5,USER58408,7,2023-01-08
094e4659-94dd-4b58-9b8b-8be34ac5d1ec,USER38500,12,2023-02-12
93b93869-f6fe-414e-b892-c8da2c3454bc,USER31164,7,2023-01-04
c77b0102-67d3-4319-9140-5553eca7ce48,USER44467,15,2023-04-24
0ea48604-2285-4e4d-a54a-4319495d0e37,USER06898,5,2022-12-22
907e0309-85d9-4d40-9a2f-5c77af670e34,USER41931,4,2023-05-01
43e30c04-2adc-4ccf-b126-c78e49ab9df3,USER51940,8,2022-12-02
bc0f94d4-23c3-4cd4-b641-e22840eebd13,USER50417,14,2023-02-27
eda487b2-b12a-4a16-b9df-8de6d7445e05,USER63357,3,2023-02-08
a4fbf3b6-8c9d-49a4-8926-cbe0f95fc317,USER09116,5,2023-03-18
a7611758-9e7a-45e2-acca-554f301217bb,USER64103,11,2022-12-24
84bc8d33-4bfb-42a1-81aa-ee845d4a650f,USER47190,12,2023-04-02
0cfc4963-4583-455a-b9ee-76b130952afe,USER53273,10,2023-01-30
b46a3bca-e569-44e9-bdbf-f34bc774cdd2,USER63551,10,2023-04-19
58e10944-07d4-4d96-8e21-bb79ad2a60c7,USER45488,4,2023-04-29
e2efd985-e21c-4092-94f0-58954913322d,USER16913,12,2023-05-25
c388aae0-8f49-4554-953c-5dd067ab5fcb,USER51148,15,2023-04-20
67f273c9-a12d-4dda-94d7-60b2b516b9e6,USER42720,11,2023-03-12
2c31fcc3-dae9-43d5-8f92-dcc939aa8c37,USER51940,5,2023-05-08
b358e254-d5d2-4344-b67c-e826080b78d7,USER59205,8,2023-04-05
82dc2ead-1869-4425-826f-e666c6d14438,USER63097,15,2023-03-13
07ffe7f5-cd59-4146-9a21-3b4b732019ba,USER59160,11,2023-04-13
ea052e2d-4ff7-4275-8c43-cad6451ef1df,USER23722,13,2023-01-22
bf40722b-5ebd-4d2d-be23-ecb8e6d57513,USER34237,10,2023-04-27
9d1d47e2-278b-4713-b0ea-ae1f51094ed6,USER19186,12,2023-02-06
f6eaaac5-3100-4e61-ba35-c97d5c41d8a2,USER24024,13,2023-05-01
1268d18d-a4d9-44e4-b9fc-c62082a3678f,USER05619,5,2023-04-06
dab3c8b9-32d3-4553-a186-b401be3fd2d0,USER26654,9,2022-12-22
45bbabfd-0c4d-4adc-9ccf-0f24e8184d00,USER62069,15,2023-01-26
3961be68-3e73-4d41-b047-366f8c5d337a,USER43652,10,2023-03-07
574e932b-65e9-4bba-b28f-7d13535ad301,USER36599,15,2022-12-13
e1545c02-85b8-4b33-8bb6-99ffd113668b,USER37479,13,2023-01-16
d29ce617-dd50-4064-b9ec-5bb897365346,USER28288,4,2023-03-05
54c53f27-4865-44ce-93ca-b2a8fe66fbf3,USER57128,10,2023-03-08
0223b8c1-7d97-4682-ab9d-232ec00c16cf,USER50037,9,2023-02-18
6f76152f-5a95-4937-bdb7-5921452294a3,USER32231,6,2023-02-09
6029fc0c-d7f5-4426-92d1-28425c89769b,USER16887,4,2023-04-27
ee3c4bd5-fcda-4390-95f3-c5ef1cc06d4c,USER05232,6,2023-03-29
07f7d7a3-180c-4f4c-9dd1-195e9d44474f,USER47469,7,2022-12-23
2f50b4fb-c530-415c-a0fe-91e03ec98268,USER42343,14,2023-05-04
11f8fa50-4ca7-442d-88cb-9a64426b948c,USER09452,3,2023-03-24
cb80d2e2-db2b-4824-90a8-452f4d2d78b5,USER27946,10,2022-12-15
f9684254-76d4-43dc-bdf2-3c51e336091f,USER44385,15,2022-12-25
675f9135-baa9-46db-ae95-5e419851f99f,USER54833,4,2023-02-04
6a6f4690-2fe2-4f2a-be62-efea2b2ace54,USER54168,6,2023-01-08
b437cc2f-d9f8-4ecd-b9b6-5b994666f8f3,USER49660,3,2023-03-29
d50db083-4da8-4312-85dd-8267effecab4,USER56252,11,2023-03-24
849707bb-564e-4ddf-a4cd-0cbca8655a2a,USER15173,8,2023-03-05
dc9cbc65-4798-4b48-be90-185aa3d1d3ae,USER07776,4,2022-12-10
45ee00ee-37e3-4c08-979c-021de97076f4,USER52945,8,2023-04-22
c87f7e62-9528-41f9-a175-11f11bf888bd,USER26701,3,2022-12-27
833eb976-2f55-4fe7-b139-ad312231dd7c,USER23229,3,2022-12-24
848be059-ab2c-4a67-a58f-576905c2ee15,USER38661,9,2023-01-01
90d2b216-eac9-469e-b72b-cecb346b3c51,USER19414,13,2022-12-13
a5aac11b-a322-49be-84dd-f066158aa8f7,USER63869,15,2022-12-21
757d948a-9c3d-40b9-9da2-0d0bd345f34c,USER02444,5,2023-01-25
08fc576a-b4ab-4070-b268-897662cd809c,USER23142,3,2023-01-23
2c018dfa-deea-480c-8c9f-949c2b68d9fa,USER55244,5,2023-02-28
610fa426-5d1e-4706-bc1c-54998cc2964a,USER60072,10,2022-12-20
356733d4-1bd4-47a5-b56e-293bddae13e5,USER52154,15,2023-03-04
9ff1e42e-82f3-4a97-812f-5e4e8388e379,USER16680,12,2023-04-19
b654d696-749a-4355-9447-b2dfbe042cc2,USER52893,13,2023-01-31
a319609d-89ae-441a-b087-f99c1b6f8659,USER47310,4,2023-04-22
f7f3f0bd-a542-4879-ad2c-b3cef3a165be,USER36867,8,2023-03-19
62d08545-a9d1-49ca-886c-d13eeabb9cac,USER48890,15,2023-02-18
00fc8c57-6075-4624-8b9b-983d1c174c15,USER54236,14,2023-05-12
f518da93-cc0a-45af-9f71-3627f1c5a1eb,USER39358,8,2023-05-22
b3fb7757-2224-40b7-98ae-017c592cc9bc,USER24780,13,2023-04-29
341a91a0-cf9c-4a48-bbc5-e5fb8d6b299f,USER27153,8,2023-04-04
a3ba2fb3-7d2c-496f-845b-1b2d08b3f599,USER15007,10,2023-01-11
30e34931-62eb-49db-88cd-e4243f79a3f7,USER02316,11,2023-04-19
1b58fbca-ddc6-4ac1-963f-4d3a29c042ec,USER42379,11,2023-05-14
766f2f6e-f51c-4c27-b602-1d461afd4309,USER61851,4,2023-05-05
c5a53a1d-ab7b-4dbd-8fd5-f911ae3b70e3,USER55393,5,2023-03-24
003faa1e-4373-4fb3-8bc2-2f48dfe359dc,USER46718,13,2023-05-16
45814934-3790-4251-9fe1-5ac018e50d96,USER51191,10,2022-12-27
1bc4d36b-ea78-4a83-8ec2-80d623c8378c,USER03819,8,2023-04-22
637a9535-d22e-4ffb-a5ce-6f04d4a92534,USER37243,5,2023-01-25
836d4835-681b-4602-8e89-a7c6b3ec2653,USER44393,11,2022-12-10
00212c04-e5bb-4ef1-a2fe-95e1f658d466,USER55326,12,2023-01-09
732f0ba3-8584-49ca-8bcf-a483917cd2ea,USER00275,11,2023-01-01
d9c6bf84-fe60-41fe-8425-ce34f4770c25,USER25812,15,2023-04-16
9727baad-d53c-4b00-91d2-cf108f9fad54,USER07645,14,2023-03-04
f5eae432-d31a-442d-b725-a2c843e5fa96,USER08020,8,2023-03-28
e38fa647-69b9-4d13-b720-b0f816f81228,USER18520,4,2023-02-15
eb60173d-9337-4bae-9360-6417fe35c6ea,USER49185,9,2023-05-07
518be324-a58a-4e18-82d7-c243b48fb56c,USER03534,6,2023-01-17
9af15678-5e16-4419-91f7-0b361185c73f,USER42136,7,2023-02-09
e51e3eee-4430-40b7-bd51-b33b15f2369a,USER02322,11,2023-04-01
f68a702a-fc81-446b-9a99-483cfaa78edd,USER18019,11,2022-12-07
34fad76d-f829-43b6-8802-4864215e4cd2,USER07087,7,2023-05-23
ae9ab10d-4c08-4127-9bb4-83bd187944c3,USER47396,6,2022-12-24
28c11589-8a33-4650-b56f-bc6a0c415ea3,USER62662,13,2023-04-28
fec73c9d-e43f-4241-a2a3-d3d29d761b28,USER15803,10,2022-12-15
7554b6ff-c38c-4767-a6e9-f00e79d72301,USER60763,14,2022-12-17
7ea85975-36dc-4195-b549-ad2a26cceea8,USER35012,6,2023-05-15
150117a9-7290-4420-82f9-8228f3064601,USER63019,9,2022-12-29
3176ed08-efe5-4587-a159-6d464a678d55,USER30211,3,2023-01-11
e48a055c-f383-4659-b818-83821dc02d01,USER54576,4,2023-05-24
df4effe0-3a92-4de5-9179-e8cf441378b0,USER00802,4,2022-12-18
401c8d8d-2be6-4558-a5a0-48642f9be33c,USER51237,5,2023-03-24
dfdb2df0-6567-49e9-bb1a-8e4836676adf,USER63883,11,2023-03-18
aeeb6f5e-966e-4fa4-bc03-d5a6f968ce3e,USER54586,9,2023-02-22
4f0b42d7-5873-4609-bb2b-3b3b6eecf7b4,USER23251,7,2022-12-17
b2058643-03c5-4c19-914c-c30d8ca0da8b,USER29028,15,2023-02-27
cee4d7c5-682b-42ba-8baf-f21ab7c62fc1,USER43587,10,2022-12-17
3a0d09a7-6577-4489-9455-7634facd54c0,USER10211,12,2023-02-09
7a2dd7f3-db79-46c0-8beb-a5a9340ffd1d,USER36772,15,2023-05-22
f8be8167-d009-4f1d-8a57-a39779e9ef96,USER02669,14,2022-12-30
9f5bf329-2e05-4295-9453-d10bc69a7609,USER33144,15,2023-02-21
5cf277d0-6401-4b76-ae8a-be41af6e0908,USER28463,5,2023-02-09
db30f5c7-91b3-4cbd-b5eb-bdef8035cb07,USER17088,8,2022-12-05
de841426-e412-4edb-b8a7-99e74cfa093f,USER63713,12,2022-12-10
694f8788-3d8a-45f8-8e83-39043c6d1100,USER43429,11,2023-04-30
8d17babd-c554-4160-a6de-bb218d20062d,USER06003,14,2022-12-14
1010ccfc-3ed2-458e-a0b3-4bb1c39bed86,USER61839,6,2023-03-22
872d1b6e-8498-4cb4-826d-fa77699db457,USER48348,10,2023-05-11
291b1912-0ef6-48de-a59a-f47c38ba84c2,USER61243,12,2023-01-13
0b4d6b52-cabf-4bcc-8ec3-cc1a60647d5e,USER49795,12,2022-12-21
e8730fdf-f1ea-4f2d-aa52-d408b21b9892,USER50648,12,2022-12-18
91fb0587-5122-4ea9-b43f-9a70dddb3c25,USER42930,14,2023-05-10
8cdcca21-fdc1-462d-9e5d-8f7903dc5b31,USER21425,11,2023-03-23
07ffa4ff-77a4-40a2-90eb-25c1972bd687,USER36312,10,2023-04-18
8c9af6e0-14cd-49ba-8601-26a92f244d51,USER23229,11,2022-12-28
6b5552b9-8fe9-477c-9d3a-e10fbc739fb1,USER05941,8,2023-05-14
167abad3-c1ac-4400-8ad9-cdef45383847,USER50120,12,2023-01-27
efdffbc1-ecb2-4fd7-9efd-a2d38e5adadd,USER12140,5,2023-04-18
2acc298d-69f4-4ea4-8239-691b7f53270b,USER22254,6,2023-04-22
81881b31-87e3-46b4-9e71-e7f11d792534,USER17572,13,2023-04-05
bfead87a-1dc7-408c-b5c4-03e21fb8d2bf,USER57163,3,2023-04-05
04cd03a1-e546-420c-8a69-2e27dc12f744,USER42351,9,2023-02-20
7b8b5984-c8b2-44b4-bbfc-ddb0213a51f2,USER57058,11,2023-03-20
71260e60-ce4d-4977-9b8b-4cd8680c2c60,USER10947,11,2023-01-02
5cf81f65-cdaa-4b6a-8612-e4fabce94118,USER22982,8,2023-04-11
5e9d80f3-ac3b-4eb9-a4f5-bc68ae02b63c,USER03828,14,2022-12-27
70ed50e7-9d20-4c04-a997-52d964d3d102,USER20420,12,2023-04-19
7ba2d9a3-6a8d-44ab-9a7a-e5c9759a6554,USER37395,3,2023-04-15
fec39879-6a77-4da5-b232-b9c48673edf7,USER24670,13,2023-02-07
49ccc042-2434-4d52-ab22-0fe79f3a14a5,USER63250,15,2023-01-12
d8799355-09ad-4c12-972a-6d72efdca499,USER38365,13,2023-02-10
9349f9e7-9d76-4f8a-976e-75e36ef20a0b,USER16850,3,2023-05-17
291a3db1-d380-44c3-910f-261f9a6153d4,USER43306,6,2022-12-30
d026ef11-6546-4909-9228-9013e75235e6,USER39951,10,2023-01-24
e01e43f8-8914-459b-b183-a1b06ac0b13c,USER63019,12,2022-12-21
0e61f191-35f2-4760-ae31-2e465cadc925,USER06120,8,2023-05-19
56355f5a-390b-4281-a7a2-8501aea81c54,USER36911,10,2023-05-25
451cfb49-39ce-4e93-bd24-033c231a408e,USER63966,13,2023-04-16
c8a71051-d104-4f4b-a538-3ea32aa70ee1,USER38161,15,2023-05-27
2f8efb33-dd4f-4437-b0ad-18ae4a4709e6,USER00513,7,2023-05-18
0f7adf02-53b3-4d61-b2e5-dcbd241abca6,USER33243,15,2023-02-20
d7450cd0-b99e-453b-b605-d905221e3e28,USER26035,4,2023-02-04
687ee250-2107-4f57-93ab-ca2e2a83ca95,USER35285,7,2023-04-03
bc49a412-c1be-4a7f-bf1a-52a0260ddd4b,USER39427,4,2023-03-16
9eb4945b-3563-4017-9466-40a2debb9bfe,USER13711,15,2023-05-28
9042f34b-089f-492c-90f3-a8d56e3d1656,USER31024,4,2022-12-30
3051f83d-4856-4ece-8b49-93132d625520,USER36563,12,2023-02-18
86b06131-e50c-4a2a-9ae8-603609cb0695,USER45631,14,2023-05-25
af934917-e2fc-4b15-89bf-d08aa105d759,USER14690,9,2022-12-06
23f861c3-dbd3-4a0f-86b9-67234e3d7102,USER31882,4,2023-05-26
623af805-2a78-4a77-b769-6734283faacb,USER36819,3,2023-04-07
d21f93a6-ab17-4054-a694-55a6c83c9588,USER11618,15,2023-04-20
659b431e-d42a-4c97-8ea0-78a389327d50,USER25020,3,2022-12-15
81bda70a-eb5e-47c0-8795-709dbfa659aa,USER44340,12,2023-02-12
4b6267a2-b8e2-4fd2-ab54-460edd6dde64,USER47143,5,2023-03-25
4df1d0f8-2247-4f0a-a511-e4a17a3ca43c,USER18404,4,2023-05-23
c04ce97b-fb4c-4bcd-bcb3-01b71072c3f6,USER63768,6,2022-12-19
138341b2-0f14-47b5-bbf5-1ba626ed9772,USER07158,10,2022-12-05
e3adae0a-219e-4d55-8dbe-23cd7ce00516,USER57439,8,2023-02-07
b7d67923-d20b-4c44-9c67-0d485e1d3c39,USER23795,9,2023-02-04
a43bec3f-457a-42f2-8c68-9511581a32aa,USER31648,6,2023-04-04
bf7929ca-510e-4750-95fd-af0ee3170616,USER58408,4,2022-12-23
58fa3905-e8ae-4aff-a899-2bf143e51097,USER19607,11,2023-05-06
10027e45-8be1-4302-95d8-2fc273e9766e,USER34485,3,2022-12-19
d190d1ee-236c-431f-ab80-badcb81c363f,USER12312,5,2023-02-19
80346edf-f81e-4da2-9a8f-c379b88c4fa2,USER41580,13,2023-02-25
927b0b48-9d6b-433c-92f9-81af516a9050,USER49220,13,2023-02-24
46dfa193-557a-4287-baee-56b5b72f27ea,USER09843,5,2023-02-17
73639037-b1f2-4405-a386-14efcd4d79ec,USER53772,7,2023-04-21
e60c5c05-1ce5-4c21-800a-7e219c7a2333,USER08660,5,2023-04-08
4f16f916-cdf7-4746-b953-2024814abce6,USER12424,15,2023-01-15
c969f400-1b1d-46f7-9adc-d46f0bc56f6b,USER39492,15,2023-01-21
36e09d42-55db-4d94-baf5-eaf3afe47aa3,USER03705,14,2023-01-24
2062efb2-7d96-4045-b8dd-696788a9d546,USER12080,6,2023-02-09
6415c544-4fee-428c-a741-bd260cc319ca,USER41254,8,2022-12-25
7a4c7c5e-10db-4068-a89c-f0c80030c846,USER50673,8,2022-12-03
657fdc85-5266-4acb-b478-fbbc52de669b,USER57525,3,2023-04-07
944feebb-09c3-41ac-8811-bb2b1ed20e36,USER15885,12,2023-04-28
c95fbb93-f353-47a7-afce-d8ec8ad35782,USER42561,9,2023-01-05
a3e5d044-eb6e-48a4-a479-cd559e6918c6,USER33515,3,2023-01-18
f60cb8f3-0f57-448e-bc59-5f09b8cd995b,USER58553,15,2022-12-25
3b8fbf7d-9701-4553-a9d0-62f119e8edb7,USER34043,3,2023-03-18
8172da10-b47c-4abd-b43f-c411813d066c,USER35726,8,2023-02-20
c6bdf605-79c0-4ec2-a7ec-9319918f9fe7,USER62026,5,2023-01-08
10dba401-a9e0-4c02-add8-1df7161bdc5c,USER11770,7,2023-02-23
e6d3744a-782f-43bc-981a-2c9b09f9b563,USER63629,9,2023-02-14
e179a29d-78b8-43f5-a740-42b677a66aca,USER39496,6,2023-02-14
4ec6e117-127f-4d18-b936-ac8775791a1a,USER07779,14,2023-01-22
8e9457af-de17-40e2-a8e1-6de6ba529815,USER46057,15,2023-05-21
c4d3bbfb-8d7d-44c7-be59-911a9debea95,USER18312,15,2023-01-06
7a98da0d-d827-4b58-a45d-ba0649acad55,USER44532,6,2023-04-01
77d1c8c7-764a-44dd-ba84-bb6f9dd89642,USER47366,3,2023-04-05
c2fbe8b8-c94c-4fe7-88cb-be41d4e5206b,USER30709,3,2022-12-23
13894681-3232-4a77-a978-1dc0b6767368,USER22643,15,2023-02-08
f1d5435d-c145-4e28-ad92-fd0936df4f7b,USER45129,4,2023-03-29
b8239f6a-5042-43ed-a4a4-b16955dad2a1,USER44281,13,2022-12-01
10a6e7b7-d72d-4a49-b903-b64a1afe1450,USER17873,9,2023-02-28
2fcd39a4-f229-42cb-b4e9-01ba7dda9448,USER37038,3,2023-05-23
eedc1305-57d3-43c9-85c8-43878ca16f98,USER62034,15,2023-03-03
7e5d7ec1-081f-4b18-8a77-b95ff6af47f7,USER34194,5,2023-02-24
4de858c7-8a6f-44a5-ac5d-a10e59fca735,USER37292,15,2022-12-16
081b70cb-c063-460e-acf7-e53526892d28,USER40894,4,2023-02-28
df293ac3-cfd7-4428-98ca-f54c973452fa,USER60078,10,2023-04-03
630dab30-28ee-4311-9c34-bbadd1cbbf1c,USER52702,11,2023-03-29
2e1f54f7-59c1-417d-b2b7-91442989ec23,USER62379,7,2023-01-30
7b5c0d93-ce71-46cb-9fe5-4ab2b78fd08d,USER09588,15,2022-12-18
d0f2e831-7f13-46ac-8bf3-2f5e826284f8,USER14576,3,2023-05-01
4dda13a5-ff6d-4962-bda5-ad11ccb66745,USER13224,14,2023-04-20
c59f7f56-87b1-4481-902d-3f4d0e3f63c6,USER00612,12,2023-01-08
295fb38d-19a2-4ca1-8887-6d2063a0df3e,USER07214,8,2023-01-30
6c50f1c8-46fe-42e3-9601-b2b8ae3f193b,USER15549,3,2023-02-15
0d363af4-058d-4302-8a80-90e0751c37f7,USER45070,4,2023-02-10
a5b60812-7d8c-42b1-8dc8-0caef0fd013b,USER11909,11,2023-02-18
3b51c976-66df-40d8-be5a-382a9527eaa9,USER03078,10,2023-05-01
546f88e6-fc9b-4299-b4ae-c2279fa6ce3b,USER45731,5,2023-01-12
50c4942f-b022-4111-946a-d19059760fbc,USER16644,15,2023-03-05
aac4d20f-832d-4bcd-a5e2-a9332de23259,USER44233,9,2022-12-27
442fca01-d366-49e2-a559-acc970b2bbee,USER35896,7,2023-05-25
849e13f6-ad38-442e-8cd3-b2eb60099e6a,USER24605,9,2023-02-03
93977d55-edf5-4a04-821c-132745350687,USER11909,3,2023-02-04
30483d7c-db74-43da-b1fa-b378da94b200,USER55001,10,2022-12-17
1e6df16f-b013-405e-ba01-54fbb95e2086,USER46937,10,2023-02-12
19202c97-f460-4089-aa28-48d2d9772b12,USER33949,11,2023-01-07
b88fa13a-55a2-4c77-a269-636467e84bbc,USER60755,3,2023-02-05
2849044c-4a9e-4a62-b373-0cc86882fe84,USER23251,14,2023-01-07
f8cf5618-c39b-438a-b93f-d836a3aee67c,USER20808,7,2023-05-04
0e3f9bb2-2b2f-4ec2-a991-326a55dcb654,USER37973,9,2023-04-14
2969a322-4be7-4a83-9777-54c6b72ac68c,USER50019,10,2023-02-02
3792f050-c51d-4793-baa8-b6a0aad7a17d,USER30678,10,2023-04-21
be26ec6f-c977-4df6-960f-33b9d17825ce,USER50967,6,2023-05-29
ade4f215-cc30-496d-9eb9-ff1f675d5fdf,USER13148,7,2023-04-03
369132d5-59f9-46f7-9038-9fb5c4eb94f7,USER25812,8,2023-05-08
40d5d097-bb2e-4035-9e07-b68e57f169ed,USER38962,12,2023-05-01
25bb5dc6-4e3f-41cf-91b1-19fa0af571b4,USER30178,15,2023-01-07
540a1aaf-e662-4171-a8f4-e595359279a3,USER58913,8,2023-04-27
8c0ec91a-dfa0-4103-a39d-f585d228d964,USER27532,8,2023-03-20
1a895ecd-06e6-4864-9992-6b0589dbc2b6,USER23251,4,2022-12-30
29418841-16a7-4346-9882-e5dad701dfae,USER00694,3,2023-02-14
b2bb8a31-fe0c-4b9c-ad1b-050049fa41f7,USER31758,12,2022-12-19
f6226c6b-3f36-481c-a271-e71cb26672cf,USER12792,4,2023-04-28
a8cd9cca-38c3-4660-9519-1affc00456a4,USER27519,12,2023-04-09
547395cc-3fa5-4439-a007-02ce8c4cf3ce,USER17340,10,2022-12-04
258eedb0-7ebf-4324-96f7-7ac863267e90,USER24310,12,2022-12-19
86cefa86-0dd3-4486-b755-a1c5adb28e4a,USER11371,5,2023-02-08
60181dfa-45df-4aa6-a273-1140576bbe1a,USER55642,5,2023-01-10
aa0a8b70-2445-4cef-af51-525d9f191461,USER20368,14,2023-05-09
fe8b2357-7f62-4f5e-a7e2-d25dac64b3fa,USER44422,7,2023-02-03
f2d942b1-a022-45e5-9481-a9369e9d8465,USER53935,11,2023-05-03
ac65ca78-e2da-4573-bf04-8663873b7635,USER63069,12,2023-04-18
e9412723-5de0-4b99-b90d-58ddfbc64cac,USER63299,10,2023-03-24
d74beee1-5bea-4595-950d-a4f4dbf10dc3,USER49673,5,2022-12-08
60664dea-1196-4738-8a75-5d1d7a59e0d0,USER33160,9,2023-05-12
6761f14d-b7a1-42d7-86a9-2d3bd83fa1b7,USER28515,6,2022-12-13
19ca2de2-a389-4d13-b343-fdac75c37bb0,USER60576,3,2022-12-04
077f8c2e-9ce5-412c-859b-0a81fc283092,USER49287,15,2023-01-30
42898296-b629-497f-9ca0-673522ff2111,USER27167,8,2023-03-11
